X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y
1.6651429448121389,-1.742035701735122,0.10453755429759093,1.0530131091131592,-1.3715100032646599,-1.4524947826871386,-1.0937233203692531,-0.9535507101845717,0.025189973951046496,-2.0798404022992703,0.01848431158374697,1.249216863630704,0.020263004796652495,-0.7502986602955225,-0.9310708459559369,-1.0756934915052958,1.6004936601010484,0.5284581763788931,0.6802243590505089,-1.0367781188729486,1.4698350993463878
0.636697945488558,0.15739576976492725,-0.8559361426059445,0.35154665364594767,-0.48059627496348983,-1.734983484520351,-0.16327929766235055,-1.0447339199972983,-1.4041777719167556,-1.4535084563759826,-1.083095312538446,0.4153071183999548,-0.21801868427492954,2.129479138695809,-1.2955480424539647,-0.4727367508830591,1.2968088693507183,-0.6750902886443351,-0.8999009300702595,-0.16802561563943044,0.4243144118016615
1.2446210634431574,-1.073720201873327,-1.1486376897867534,1.045140636878244,-0.5417529807611787,1.6151179235241782,0.24704611951996985,-0.3761241168869598,-0.6055280379420516,-1.2736390206038795,0.7128655365260813,1.4508197023665725,0.5783825958268151,1.2636560962278085,1.3281634116955974,0.4407409162030753,1.340401721682328,1.7807087881432293,1.1977910016494646,0.3347755941559495,1.1448178725772638
0.5849621642227107,0.45525732904143457,0.10365119644091508,0.5139056857177663,0.686032769849559,0.3514582760551885,0.31779544169384366,-0.22360122343932567,2.3820756757223,-2.4108004456521734,-0.133646326980633,-0.6599970910175392,-0.9967919310714055,0.03642904212430581,0.7330949360486337,0.8459617160426413,0.031481782784267276,1.0498962094141442,-0.5211016650141189,-0.7807792182618953,0.24125941109565097
1.161349877433415,-0.7328166910098225,-0.09007631606208125,0.2692114184702261,-0.7864600806139707,0.0441004397843949,-2.6697633987877594,-0.5265572284037263,-0.5030920536661344,-0.12749632532053445,0.3207639277594108,1.3140222849156533,0.35419998867545155,-2.7514073650109965,1.7973987294837745,-0.40947565222931276,0.7606403198922915,1.2299257366816176,0.8833677695915056,-1.8426613137528778,0.9280701535748044
-0.44320309215348264,-0.13956704228152073,0.23550806550108108,-0.19428234393762978,-1.1709092027170143,-0.09745330013357452,-0.4410948854304171,1.544430712456469,-1.1910860566444574,1.153309754301761,-0.4775174173645307,-1.1424069288869316,1.286983206033791,-1.3480871079863654,0.3662509128366393,0.9706702640026882,-0.5972775453812638,-0.9116555179853987,-1.1278428289855627,-0.7395215616334765,-0.7897431047149507
0.6587500496479016,-1.0993327622613913,-0.7329892641023914,0.4026489749250957,-0.8717690198261878,-0.1496566872690579,-0.4008607251810703,-0.810305964805096,1.583602951145586,-1.3620628035430429,0.5194685208472946,-0.1767190482612484,-1.9457958002749072,-0.5777648394874284,-1.088707235420928,-0.7146497896180835,0.6885157331208492,1.0271964488031076,0.2335185211572089,-0.2868417467232721,0.8365460225167625
1.440424855655267,-0.7708095205697408,-1.1172188971712562,1.4229213561442198,-3.2733276380872343,-0.60295133187302,-0.04448172437290321,-1.4238909405046556,1.5328178139177777,-2.1720415311973165,0.20911019215189697,0.7489644507629667,-0.5210442546475333,-1.3537502967572148,-0.4292363428479367,-0.7674496630900602,0.8460599928681682,0.9337539918777358,-0.5980865551582287,0.6106849783544089,1.5950465470718491
0.2467873717095881,-0.4758814231246845,-0.5939293700687823,0.6738588732724293,-0.2519018953398168,-0.26662339262062035,-0.4356718401535818,-0.3253956250121498,-1.5896384093150357,0.7478014835679592,0.2872596429611155,-0.7686752558473977,1.7146778530917484,1.3862255132579746,-0.9906833123933395,2.826097929021455,-0.1911054869898611,-1.0908179056414864,1.497140723788218,0.9520414138918876,0.2715926650524717
1.1407719762767983,-1.2619923820440935,0.12433019683411173,1.2861753482566636,-0.9019480641950097,-0.01904636528544476,-0.1216716513578201,-1.0665305696310243,0.9632808518164866,-1.2451536509080752,1.696230524094342,-0.0055553759717136275,-0.026060874455295868,0.6259065377508071,0.15256217344110878,-2.197957539995963,-0.054932107334159985,0.30641297032607484,-0.3915043055008982,-1.387042587179218,1.831666972672477
-1.1981463143263407,0.37115222699645345,0.6393528080628106,-1.714319530797634,2.32224682681994,-1.7316404208800287,-1.0177823771039933,1.189037009963154,-1.6767674259244982,1.3329969928012464,-1.539922652396863,-2.596848004252273,-1.577719438318468,-0.24598331550553554,-0.7777955558918864,0.6713289246274157,-0.4379436073047887,-1.3525890444291524,-0.687425144858992,0.16660386653207876,-1.4140275271425957
0.40485076387175134,0.2717090183188103,0.5595841178728904,0.3771514899322286,0.4934608062218482,-1.9908489983903024,-0.39283308021082886,-0.012667101034327888,2.4334435258578933,-0.3859914640805555,0.3582823597576447,-0.8053390487882605,-0.47666817946989015,0.745614887261375,0.3047850205610181,-1.373389040906114,-0.27204546392654216,-0.9692424332047843,0.34336025846880736,1.1775962852874875,0.32678783574326153
0.09174806838996497,-0.26358763930753926,-0.3009476022663383,0.43474875008727754,-0.5858123189496439,-0.30416915570175035,0.9010184782540637,0.5280059303004954,-0.07855329039420311,0.2178065767312557,-0.24963321144147105,-1.4256544556113757,0.3385125964658993,0.3727944978432787,1.124531805656689,-0.3265470063686835,-0.3757998821094269,0.7460838591286472,-1.2872258856024965,0.054016388126970155,-0.272772873592776
0.6800039234003677,-0.23699095563026795,-0.9562923213352721,1.1742995162217826,-1.2645948473243034,0.28366169698870236,-1.181174844070153,-0.22390245298191103,-1.698988268265945,-0.49683930029307793,-0.8579610673057777,-0.6951916489652545,-0.6518720423328637,0.24806962231430782,-0.7040574822761289,-0.7714432334157049,1.0084688673530913,0.31392550429270727,1.1654455976508427,0.23241874752191646,0.8906092658487613
0.39410199102960886,-0.190028134089219,-2.30515676022853,1.2158758643221301,1.7941385381984263,-0.8737495612532228,-1.6585807037830351,-0.3197043082494672,-1.092295572362298,-1.2920759804999924,1.073209886007965,-2.140910681522548,0.5817751947228084,-0.2930592422283477,-1.0186594115607863,-0.3222482494663472,0.4283314575304203,-1.0983154813961942,0.26193279241656053,-0.07506993219614866,0.5233682386894541
-0.6176152487508735,-0.5810774767703742,-0.3108811991429667,-0.94182068515013,0.7814540124636876,-0.753023045656033,0.18869489285434513,1.0940285236326015,0.1253383485387336,0.541397871007334,-1.4146576359677177,0.21282696312867683,0.4483754494129164,-0.9030256755537645,-0.9693142296877751,0.7717750543314819,-0.7682235533800384,-0.7628813336195877,-1.0075097312886054,1.3287412221076595,-1.0413437977840994
-0.4662405827446051,0.8102368841356844,0.7757152304300906,-0.38561771647462817,0.8966677913885004,-0.007150016194983344,-0.41112287958294913,1.4705474633479387,0.9731047361163758,0.261786334584435,0.18840568271412295,-0.6618478117196493,-0.7992194175306085,-0.8862614108559633,0.5227986512189237,0.02290982495529703,-1.3567015466867245,-0.5192173141584201,1.512004486301401,0.5960787771301588,-0.8407346883706659
-0.20766173759318057,0.018154439015963197,0.17294991376740884,-1.277955781427714,1.1350784300289671,0.6467685923408746,-0.3953283275073558,0.8892741140689172,-1.77803514261226,0.5014370627144301,0.12442614804280472,0.16006964120839728,-0.965056270090091,-1.8293287497414024,1.1252151081626414,-0.3739698946449387,-0.2813655920748539,0.5708893343817418,0.12371136868829385,0.5921676584364851,-0.5590888307676444
0.3627587947674513,-0.905735454062485,0.7223279662311116,1.005598023033102,0.07815069706658595,-0.6760140397926157,-0.22112951483597193,0.22663071723000172,0.772434174186426,0.6783828062235683,1.7891860363094805,1.4909838372515254,0.3861720386201476,0.20678223836499232,-0.25327572114293034,0.5688612585449567,1.6102345428631955,0.6045294862855343,0.025547544836510117,-0.060956563423401514,0.48585248168211975
0.9268659860699197,0.0061977212256763,-0.23939021566719643,1.5232330376894616,-1.9653876882420511,-0.605730504119139,0.2705135338629919,-0.925388217201682,-0.7407125688576064,-0.38101127071384333,0.6890633115526307,1.117212494329101,0.8027048670711784,-1.303981762627499,-0.025738146744398366,0.05329821429848347,0.5113415035861255,0.2372990198121826,0.016286307372499143,-0.1941120705011248,1.0885567683116169
0.3892626834486624,0.513987828830117,-0.15529109209321937,0.13843484127158123,0.19132796611187808,0.09153076769670922,0.014534968120700091,0.025956909620123716,-0.8917738653931825,0.1381418075113616,0.4167851606006572,0.3093652761034659,-0.5678596395720881,-0.010794090579554733,1.383893739246404,0.3981696572381753,0.08786383210891087,1.9351572607500913,0.18947867648675593,-0.8791005679819454,-0.0897007963627655
-0.3327070169838863,0.10518886403985168,2.602048946217619,-0.5247875221863606,-1.0374883770748222,0.5282435242534503,0.2829049889981702,0.10596292800420576,0.22366543971107317,0.8794805715644486,-0.8659448568138952,1.5398792319346146,0.06678778883019675,-1.2486079668112677,1.027568983168023,0.7872853886811708,-1.2671429187545897,0.06924519538024662,-0.6031044379423012,0.7155800483665945,-0.16750722360341613
-0.039353643611506284,0.2004600556493677,-0.7888720940786518,-1.979879295173033,1.3197873729807523,1.305981560012414,2.021653022899321,1.1488744987484623,-0.2628917122774349,0.8472605324342891,-1.0036783040499242,0.26483920345748885,-1.1431665195679508,0.7888601106944111,-0.6720213433915461,0.6748733560718393,-0.4217982029972165,0.5444216440770704,-0.38099092886219216,1.6962834916734315,-0.873840495900791
